Sample ID,Treatment,Treatment Details,Barcode,antibody,replicate,Flag,Normalized
BJ_03,Untreated,Untreated rep 3,21405,KAP-TF118,0,0,270
BJ_03,Untreated,Untreated rep 3,21405,KAP-TF118,1,0,524
BJ_03,Untreated,Untreated rep 3,21405,KAP-TK121,0,0,7095
BJ_03,Untreated,Untreated rep 3,21405,KAP-TK121,1,0,6658
BJ_03,Untreated,Untreated rep 3,21405,KalCTNB5,0,0,785
BJ_03,Untreated,Untreated rep 3,21405,KalCTNB5,1,1,814
BJ_03,Untreated,Untreated rep 3,21405,M037-3,0,1,466
BJ_03,Untreated,Untreated rep 3,21405,M037-3,1,0,445
BJ_03,Untreated,Untreated rep 3,21405,M77120,0,0,2518
BJ_03,Untreated,Untreated rep 3,21405,M77120,1,0,3221
BJ_03,Untreated,Untreated rep 3,21405,NK001-4,0,0,8442
BJ_03,Untreated,Untreated rep 3,21405,NK001-4,1,0,8901
BJ_03,Untreated,Untreated rep 3,21405,NK001-6,0,0,1056
BJ_03,Untreated,Untreated rep 3,21405,NK001-6,1,0,989
BJ_03,Untreated,Untreated rep 3,21405,NK003-2,0,0,1147
BJ_03,Untreated,Untreated rep 3,21405,NK003-2,1,0,1089
BJ_03,Untreated,Untreated rep 3,21405,NK003-3,0,0,1017
BJ_03,Untreated,Untreated rep 3,21405,NK003-3,1,0,940
BJ_03,Untreated,Untreated rep 3,21405,NK004-2,0,0,1510
BJ_03,Untreated,Untreated rep 3,21405,NK004-2,1,0,1674
BJ_03,Untreated,Untreated rep 3,21405,NK004-3,0,1,21
BJ_03,Untreated,Untreated rep 3,21405,NK004-3,1,0,16
BJ_03,Untreated,Untreated rep 3,21405,NK008-3,0,0,414
BJ_03,Untreated,Untreated rep 3,21405,NK008-3,1,0,448
BJ_03,Untreated,Untreated rep 3,21405,NK008-4,0,0,494
BJ_03,Untreated,Untreated rep 3,21405,NK008-4,1,0,699
BJ_03,Untreated,Untreated rep 3,21405,NK008-5,0,0,988
BJ_03,Untreated,Untreated rep 3,21405,NK008-5,1,0,624
BJ_03,Untreated,Untreated rep 3,21405,NK009-2,0,0,1064
BJ_03,Untreated,Untreated rep 3,21405,NK009-2,1,0,1053
BJ_03,Untreated,Untreated rep 3,21405,NK009-3,0,0,8830
BJ_03,Untreated,Untreated rep 3,21405,NK009-3,1,0,11513
BJ_03,Untreated,Untreated rep 3,21405,NK009-4,0,0,628
BJ_03,Untreated,Untreated rep 3,21405,NK009-4,1,0,354
BJ_03,Untreated,Untreated rep 3,21405,NK010-2,0,0,999
BJ_03,Untreated,Untreated rep 3,21405,NK010-2,1,0,856
BJ_03,Untreated,Untreated rep 3,21405,NK010-3,0,0,1891
BJ_03,Untreated,Untreated rep 3,21405,NK010-3,1,0,1633
BJ_03,Untreated,Untreated rep 3,21405,NK018-3,0,0,619
BJ_03,Untreated,Untreated rep 3,21405,NK018-3,1,0,734
BJ_03,Untreated,Untreated rep 3,21405,NK019-3,0,0,14117
BJ_03,Untreated,Untreated rep 3,21405,NK019-3,1,0,11690
BJ_03,Untreated,Untreated rep 3,21405,NK020-1,0,0,522
BJ_03,Untreated,Untreated rep 3,21405,NK020-1,1,0,346
BJ_03,Untreated,Untreated rep 3,21405,NK021-1,0,0,216
BJ_03,Untreated,Untreated rep 3,21405,NK021-1,1,0,321
BJ_03,Untreated,Untreated rep 3,21405,NK021-2,0,0,184
BJ_03,Untreated,Untreated rep 3,21405,NK021-2,1,0,175
BJ_03,Untreated,Untreated rep 3,21405,NK022,0,0,3500
BJ_03,Untreated,Untreated rep 3,21405,NK022,1,0,4403
BJ_03,Untreated,Untreated rep 3,21405,NK022-2,0,0,780
BJ_03,Untreated,Untreated rep 3,21405,NK022-2,1,0,1018
BJ_03,Untreated,Untreated rep 3,21405,NK024-2,0,0,649
BJ_03,Untreated,Untreated rep 3,21405,NK024-2,1,0,618
BJ_03,Untreated,Untreated rep 3,21405,NK025-4,0,0,784
BJ_03,Untreated,Untreated rep 3,21405,NK025-4,1,0,909
BJ_03,Untreated,Untreated rep 3,21405,NK025-7,0,0,891
BJ_03,Untreated,Untreated rep 3,21405,NK025-7,1,0,851
BJ_03,Untreated,Untreated rep 3,21405,NK028-2,0,0,281
BJ_03,Untreated,Untreated rep 3,21405,NK028-2,1,0,250
BJ_03,Untreated,Untreated rep 3,21405,NK030-1,0,0,140
BJ_03,Untreated,Untreated rep 3,21405,NK030-1,1,0,186
BJ_03,Untreated,Untreated rep 3,21405,NK031-4,0,0,775
BJ_03,Untreated,Untreated rep 3,21405,NK031-4,1,0,714
BJ_03,Untreated,Untreated rep 3,21405,NK033-2,0,0,21408
BJ_03,Untreated,Untreated rep 3,21405,NK033-2,1,1,22881
BJ_03,Untreated,Untreated rep 3,21405,NK033-3,0,0,47203
BJ_03,Untreated,Untreated rep 3,21405,NK033-3,1,0,44801
BJ_03,Untreated,Untreated rep 3,21405,NK041-2,0,0,4948
BJ_03,Untreated,Untreated rep 3,21405,NK041-2,1,0,6420
BJ_03,Untreated,Untreated rep 3,21405,NK042-1,0,0,1598
BJ_03,Untreated,Untreated rep 3,21405,NK042-1,1,0,1357
BJ_03,Untreated,Untreated rep 3,21405,NK042-2,0,0,8657
BJ_03,Untreated,Untreated rep 3,21405,NK042-2,1,0,8012
BJ_03,Untreated,Untreated rep 3,21405,NK048-4,0,0,2475
BJ_03,Untreated,Untreated rep 3,21405,NK048-4,1,0,3005
BJ_03,Untreated,Untreated rep 3,21405,NK048-4,2,0,1317
BJ_03,Untreated,Untreated rep 3,21405,NK048-4,3,0,1193
BJ_03,Untreated,Untreated rep 3,21405,NK048-5,0,0,2264
BJ_03,Untreated,Untreated rep 3,21405,NK048-5,1,0,1664
BJ_03,Untreated,Untreated rep 3,21405,NK048-6,0,0,28092
BJ_03,Untreated,Untreated rep 3,21405,NK048-6,1,0,22919
BJ_03,Untreated,Untreated rep 3,21405,NK048-7,0,0,1110
BJ_03,Untreated,Untreated rep 3,21405,NK048-7,1,0,1403
BJ_03,Untreated,Untreated rep 3,21405,NK052-4,0,0,14950
BJ_03,Untreated,Untreated rep 3,21405,NK052-4,1,0,15185
BJ_03,Untreated,Untreated rep 3,21405,NK052-5,0,0,71
BJ_03,Untreated,Untreated rep 3,21405,NK052-5,1,0,91
BJ_03,Untreated,Untreated rep 3,21405,NK052-6,0,0,8487
BJ_03,Untreated,Untreated rep 3,21405,NK052-6,1,0,8995
BJ_03,Untreated,Untreated rep 3,21405,NK052-7,0,0,1509
BJ_03,Untreated,Untreated rep 3,21405,NK052-7,1,0,1322
BJ_03,Untreated,Untreated rep 3,21405,NK052-8,0,0,448
BJ_03,Untreated,Untreated rep 3,21405,NK052-8,1,0,529
BJ_03,Untreated,Untreated rep 3,21405,NK054-4,0,0,786
BJ_03,Untreated,Untreated rep 3,21405,NK054-4,1,0,897
BJ_03,Untreated,Untreated rep 3,21405,NK054-6,0,0,2424
BJ_03,Untreated,Untreated rep 3,21405,NK054-6,1,0,3168
BJ_03,Untreated,Untreated rep 3,21405,NK054-7,0,0,283
BJ_03,Untreated,Untreated rep 3,21405,NK054-7,1,0,289
BJ_03,Untreated,Untreated rep 3,21405,NK055-1,0,0,18616
BJ_03,Untreated,Untreated rep 3,21405,NK055-1,1,0,21802
BJ_03,Untreated,Untreated rep 3,21405,NK055-2,0,0,413
BJ_03,Untreated,Untreated rep 3,21405,NK055-2,1,0,390
BJ_03,Untreated,Untreated rep 3,21405,NK055-3,0,0,6287
BJ_03,Untreated,Untreated rep 3,21405,NK055-3,1,0,7964
BJ_03,Untreated,Untreated rep 3,21405,NK055-4,0,0,142
BJ_03,Untreated,Untreated rep 3,21405,NK055-4,1,1,138
BJ_03,Untreated,Untreated rep 3,21405,NK055-5,0,0,678
BJ_03,Untreated,Untreated rep 3,21405,NK055-5,1,0,842
BJ_03,Untreated,Untreated rep 3,21405,NK055-6,0,1,26
BJ_03,Untreated,Untreated rep 3,21405,NK055-6,1,1,9
BJ_03,Untreated,Untreated rep 3,21405,NK056-2,0,0,6181
BJ_03,Untreated,Untreated rep 3,21405,NK056-2,1,0,5247
BJ_03,Untreated,Untreated rep 3,21405,NK056-3,0,0,23953
BJ_03,Untreated,Untreated rep 3,21405,NK056-3,1,0,22916
BJ_03,Untreated,Untreated rep 3,21405,NK056-4,0,0,52270
BJ_03,Untreated,Untreated rep 3,21405,NK056-4,1,0,53293
BJ_03,Untreated,Untreated rep 3,21405,NK059-2,0,0,866
BJ_03,Untreated,Untreated rep 3,21405,NK059-2,1,0,731
BJ_03,Untreated,Untreated rep 3,21405,NK059-3,0,0,316
BJ_03,Untreated,Untreated rep 3,21405,NK059-3,1,0,474
BJ_03,Untreated,Untreated rep 3,21405,NK059-4,0,0,2575
BJ_03,Untreated,Untreated rep 3,21405,NK059-4,1,0,1706
BJ_03,Untreated,Untreated rep 3,21405,NK059-5,0,0,822
BJ_03,Untreated,Untreated rep 3,21405,NK059-5,1,0,928
BJ_03,Untreated,Untreated rep 3,21405,NK062-2,0,0,3481
BJ_03,Untreated,Untreated rep 3,21405,NK062-2,1,0,2627
BJ_03,Untreated,Untreated rep 3,21405,NK062-3,0,0,2804
BJ_03,Untreated,Untreated rep 3,21405,NK062-3,1,0,2616
BJ_03,Untreated,Untreated rep 3,21405,NK063-2,0,0,902
BJ_03,Untreated,Untreated rep 3,21405,NK063-2,1,0,768
BJ_03,Untreated,Untreated rep 3,21405,NK063-3,0,0,8414
BJ_03,Untreated,Untreated rep 3,21405,NK063-3,1,0,8410
BJ_03,Untreated,Untreated rep 3,21405,NK063-4,0,0,1117
BJ_03,Untreated,Untreated rep 3,21405,NK063-4,1,0,1064
BJ_03,Untreated,Untreated rep 3,21405,NK064-2,0,0,856
BJ_03,Untreated,Untreated rep 3,21405,NK064-2,1,0,1159
BJ_03,Untreated,Untreated rep 3,21405,NK064-3,0,0,2456
BJ_03,Untreated,Untreated rep 3,21405,NK064-3,1,0,2196
BJ_03,Untreated,Untreated rep 3,21405,NK065-2,0,0,337
BJ_03,Untreated,Untreated rep 3,21405,NK065-2,1,0,442
BJ_03,Untreated,Untreated rep 3,21405,NK069-3,0,0,231
BJ_03,Untreated,Untreated rep 3,21405,NK069-3,1,0,261
BJ_03,Untreated,Untreated rep 3,21405,NK070,0,0,8396
BJ_03,Untreated,Untreated rep 3,21405,NK070,1,0,6396
BJ_03,Untreated,Untreated rep 3,21405,NK070-4,0,0,1846
BJ_03,Untreated,Untreated rep 3,21405,NK070-4,1,0,2335
BJ_03,Untreated,Untreated rep 3,21405,NK073-3,0,0,1574
BJ_03,Untreated,Untreated rep 3,21405,NK073-3,1,0,1356
BJ_03,Untreated,Untreated rep 3,21405,NK073-4,0,0,240
BJ_03,Untreated,Untreated rep 3,21405,NK073-4,1,0,233
BJ_03,Untreated,Untreated rep 3,21405,NK073-5,0,0,592
BJ_03,Untreated,Untreated rep 3,21405,NK073-5,1,0,361
BJ_03,Untreated,Untreated rep 3,21405,NK074-2,0,0,163
BJ_03,Untreated,Untreated rep 3,21405,NK074-2,1,0,161
BJ_03,Untreated,Untreated rep 3,21405,NK074-3,0,0,607
BJ_03,Untreated,Untreated rep 3,21405,NK074-3,1,0,629
BJ_03,Untreated,Untreated rep 3,21405,NK076-5,0,0,4572
BJ_03,Untreated,Untreated rep 3,21405,NK076-5,1,0,3834
BJ_03,Untreated,Untreated rep 3,21405,NK076-6,0,0,253
BJ_03,Untreated,Untreated rep 3,21405,NK076-6,1,0,426
BJ_03,Untreated,Untreated rep 3,21405,NK079-2,0,0,719
BJ_03,Untreated,Untreated rep 3,21405,NK079-2,1,0,692
BJ_03,Untreated,Untreated rep 3,21405,NK084-3,0,0,14060
BJ_03,Untreated,Untreated rep 3,21405,NK084-3,1,0,14535
BJ_03,Untreated,Untreated rep 3,21405,NK084-5,0,0,15532
BJ_03,Untreated,Untreated rep 3,21405,NK084-5,1,0,20951
BJ_03,Untreated,Untreated rep 3,21405,NK085-2,0,0,613
BJ_03,Untreated,Untreated rep 3,21405,NK085-2,1,0,472
BJ_03,Untreated,Untreated rep 3,21405,NK085-3,0,0,14082
BJ_03,Untreated,Untreated rep 3,21405,NK085-3,1,0,13686
BJ_03,Untreated,Untreated rep 3,21405,NK085-4,0,0,10264
BJ_03,Untreated,Untreated rep 3,21405,NK085-4,1,0,9254
BJ_03,Untreated,Untreated rep 3,21405,NK086-2,0,0,1542
BJ_03,Untreated,Untreated rep 3,21405,NK086-2,1,0,1497
BJ_03,Untreated,Untreated rep 3,21405,NK086-3,0,0,627
BJ_03,Untreated,Untreated rep 3,21405,NK086-3,1,0,493
BJ_03,Untreated,Untreated rep 3,21405,NK086-4,0,0,176
BJ_03,Untreated,Untreated rep 3,21405,NK086-4,1,0,127
BJ_03,Untreated,Untreated rep 3,21405,NK087-2,0,0,1768
BJ_03,Untreated,Untreated rep 3,21405,NK087-2,1,0,1580
BJ_03,Untreated,Untreated rep 3,21405,NK089-2,0,1,18
BJ_03,Untreated,Untreated rep 3,21405,NK089-2,1,1,16
BJ_03,Untreated,Untreated rep 3,21405,NK090-1,0,0,184
BJ_03,Untreated,Untreated rep 3,21405,NK090-1,1,0,204
BJ_03,Untreated,Untreated rep 3,21405,NK091-2,0,0,1054
BJ_03,Untreated,Untreated rep 3,21405,NK091-2,1,0,1113
BJ_03,Untreated,Untreated rep 3,21405,NK092-1,0,0,1906
BJ_03,Untreated,Untreated rep 3,21405,NK092-1,1,0,1397
BJ_03,Untreated,Untreated rep 3,21405,NK092-2,0,0,4360
BJ_03,Untreated,Untreated rep 3,21405,NK092-2,1,0,5843
BJ_03,Untreated,Untreated rep 3,21405,NK095-2,0,0,1223
BJ_03,Untreated,Untreated rep 3,21405,NK095-2,1,0,867
BJ_03,Untreated,Untreated rep 3,21405,NK097-2,0,0,1127
BJ_03,Untreated,Untreated rep 3,21405,NK097-2,1,0,988
BJ_03,Untreated,Untreated rep 3,21405,NK098-2,0,0,822
BJ_03,Untreated,Untreated rep 3,21405,NK098-2,1,0,756
BJ_03,Untreated,Untreated rep 3,21405,NK099-3,0,0,627
BJ_03,Untreated,Untreated rep 3,21405,NK099-3,1,0,444
BJ_03,Untreated,Untreated rep 3,21405,NK099-4,0,0,807
BJ_03,Untreated,Untreated rep 3,21405,NK099-4,1,0,1052
BJ_03,Untreated,Untreated rep 3,21405,NK099-7,0,0,6882
BJ_03,Untreated,Untreated rep 3,21405,NK099-7,1,0,6187
BJ_03,Untreated,Untreated rep 3,21405,NK099-8,0,0,6689
BJ_03,Untreated,Untreated rep 3,21405,NK099-8,1,0,6692
BJ_03,Untreated,Untreated rep 3,21405,NK099-9,0,0,1250
BJ_03,Untreated,Untreated rep 3,21405,NK099-9,1,0,1378
BJ_03,Untreated,Untreated rep 3,21405,NK100-4,0,0,743
BJ_03,Untreated,Untreated rep 3,21405,NK100-4,1,0,579
BJ_03,Untreated,Untreated rep 3,21405,NK100-5,0,0,6081
BJ_03,Untreated,Untreated rep 3,21405,NK100-5,1,0,5422
BJ_03,Untreated,Untreated rep 3,21405,NK100-6,0,0,7363
BJ_03,Untreated,Untreated rep 3,21405,NK100-6,1,0,9313
BJ_03,Untreated,Untreated rep 3,21405,NK101-4,0,0,1819
BJ_03,Untreated,Untreated rep 3,21405,NK101-4,1,0,1630
BJ_03,Untreated,Untreated rep 3,21405,NK101-5,0,0,3554
BJ_03,Untreated,Untreated rep 3,21405,NK101-5,1,0,4259
BJ_03,Untreated,Untreated rep 3,21405,NK101-6,0,0,9209
BJ_03,Untreated,Untreated rep 3,21405,NK101-6,1,0,11707
BJ_03,Untreated,Untreated rep 3,21405,NK103-4,0,0,50269
BJ_03,Untreated,Untreated rep 3,21405,NK103-4,1,0,53677
BJ_03,Untreated,Untreated rep 3,21405,NK103-5,0,0,5386
BJ_03,Untreated,Untreated rep 3,21405,NK103-5,1,0,4799
BJ_03,Untreated,Untreated rep 3,21405,NK103-6,0,0,13086
BJ_03,Untreated,Untreated rep 3,21405,NK103-6,1,0,11023
BJ_03,Untreated,Untreated rep 3,21405,NK104-2,0,0,31
BJ_03,Untreated,Untreated rep 3,21405,NK104-2,1,0,30
BJ_03,Untreated,Untreated rep 3,21405,NK104-3,0,0,1362
BJ_03,Untreated,Untreated rep 3,21405,NK104-3,1,0,1516
BJ_03,Untreated,Untreated rep 3,21405,NK104-4,0,0,10054
BJ_03,Untreated,Untreated rep 3,21405,NK104-4,1,0,8845
BJ_03,Untreated,Untreated rep 3,21405,NK104-5,0,0,11300
BJ_03,Untreated,Untreated rep 3,21405,NK104-5,1,0,9788
BJ_03,Untreated,Untreated rep 3,21405,NK105-3,0,0,17226
BJ_03,Untreated,Untreated rep 3,21405,NK105-3,1,0,22889
BJ_03,Untreated,Untreated rep 3,21405,NK105-4,0,0,1253
BJ_03,Untreated,Untreated rep 3,21405,NK105-4,1,0,1674
BJ_03,Untreated,Untreated rep 3,21405,NK105-5,0,0,655
BJ_03,Untreated,Untreated rep 3,21405,NK105-5,1,0,815
BJ_03,Untreated,Untreated rep 3,21405,NK106-3,0,0,354
BJ_03,Untreated,Untreated rep 3,21405,NK106-3,1,0,441
BJ_03,Untreated,Untreated rep 3,21405,NK106-4,0,0,1657
BJ_03,Untreated,Untreated rep 3,21405,NK106-4,1,0,1368
BJ_03,Untreated,Untreated rep 3,21405,NK106-5,0,0,7737
BJ_03,Untreated,Untreated rep 3,21405,NK106-5,1,0,6322
BJ_03,Untreated,Untreated rep 3,21405,NK107-3,0,0,633
BJ_03,Untreated,Untreated rep 3,21405,NK107-3,1,0,837
BJ_03,Untreated,Untreated rep 3,21405,NK108-3,0,0,8390
BJ_03,Untreated,Untreated rep 3,21405,NK108-3,1,0,7700
BJ_03,Untreated,Untreated rep 3,21405,NK108-4,0,0,3308
BJ_03,Untreated,Untreated rep 3,21405,NK108-4,1,0,3606
BJ_03,Untreated,Untreated rep 3,21405,NK108-5,0,0,8861
BJ_03,Untreated,Untreated rep 3,21405,NK108-5,1,0,12014
BJ_03,Untreated,Untreated rep 3,21405,NK110-2,0,0,18496
BJ_03,Untreated,Untreated rep 3,21405,NK110-2,1,0,19263
BJ_03,Untreated,Untreated rep 3,21405,NK110-3,0,0,880
BJ_03,Untreated,Untreated rep 3,21405,NK110-3,1,0,634
BJ_03,Untreated,Untreated rep 3,21405,NK110-4,0,0,919
BJ_03,Untreated,Untreated rep 3,21405,NK110-4,1,0,875
BJ_03,Untreated,Untreated rep 3,21405,NK112,0,0,280
BJ_03,Untreated,Untreated rep 3,21405,NK112,1,0,115
BJ_03,Untreated,Untreated rep 3,21405,NK116-3,0,0,1432
BJ_03,Untreated,Untreated rep 3,21405,NK116-3,1,0,1156
BJ_03,Untreated,Untreated rep 3,21405,NK116-4,0,0,31503
BJ_03,Untreated,Untreated rep 3,21405,NK116-4,1,0,32318
BJ_03,Untreated,Untreated rep 3,21405,NK116-5,0,0,894
BJ_03,Untreated,Untreated rep 3,21405,NK116-5,1,0,1000
BJ_03,Untreated,Untreated rep 3,21405,NK117-5,0,1,210
BJ_03,Untreated,Untreated rep 3,21405,NK117-5,1,1,321
BJ_03,Untreated,Untreated rep 3,21405,NK120-10,0,0,296
BJ_03,Untreated,Untreated rep 3,21405,NK120-10,1,0,292
BJ_03,Untreated,Untreated rep 3,21405,NK120-4,0,0,4235
BJ_03,Untreated,Untreated rep 3,21405,NK120-4,1,0,2637
BJ_03,Untreated,Untreated rep 3,21405,NK120-6,0,0,1832
BJ_03,Untreated,Untreated rep 3,21405,NK120-6,1,0,2172
BJ_03,Untreated,Untreated rep 3,21405,NK120-8,0,0,707
BJ_03,Untreated,Untreated rep 3,21405,NK120-8,1,0,853
BJ_03,Untreated,Untreated rep 3,21405,NK120-9,0,0,2865
BJ_03,Untreated,Untreated rep 3,21405,NK120-9,1,0,2028
BJ_03,Untreated,Untreated rep 3,21405,NK121-2,0,0,899
BJ_03,Untreated,Untreated rep 3,21405,NK121-2,1,0,1185
BJ_03,Untreated,Untreated rep 3,21405,NK121-3,0,0,9258
BJ_03,Untreated,Untreated rep 3,21405,NK121-3,1,0,9487
BJ_03,Untreated,Untreated rep 3,21405,NK121-4,0,0,2458
BJ_03,Untreated,Untreated rep 3,21405,NK121-4,1,0,2006
BJ_03,Untreated,Untreated rep 3,21405,NK122-2,0,0,8427
BJ_03,Untreated,Untreated rep 3,21405,NK122-2,1,0,8455
BJ_03,Untreated,Untreated rep 3,21405,NK124-2,0,0,308
BJ_03,Untreated,Untreated rep 3,21405,NK124-2,1,0,521
BJ_03,Untreated,Untreated rep 3,21405,NK126-3,0,0,1120
BJ_03,Untreated,Untreated rep 3,21405,NK126-3,1,0,750
BJ_03,Untreated,Untreated rep 3,21405,NK126-4,0,0,2491
BJ_03,Untreated,Untreated rep 3,21405,NK126-4,1,0,3499
BJ_03,Untreated,Untreated rep 3,21405,NK129-3,0,0,1600
BJ_03,Untreated,Untreated rep 3,21405,NK129-3,1,0,1776
BJ_03,Untreated,Untreated rep 3,21405,NK129-4,0,0,326
BJ_03,Untreated,Untreated rep 3,21405,NK129-4,1,0,519
BJ_03,Untreated,Untreated rep 3,21405,NK129-5,0,0,2388
BJ_03,Untreated,Untreated rep 3,21405,NK129-5,1,0,1950
BJ_03,Untreated,Untreated rep 3,21405,NK130-4,0,0,1283
BJ_03,Untreated,Untreated rep 3,21405,NK130-4,1,0,831
BJ_03,Untreated,Untreated rep 3,21405,NK130-5,0,0,872
BJ_03,Untreated,Untreated rep 3,21405,NK130-5,1,0,1040
BJ_03,Untreated,Untreated rep 3,21405,NK130-8,0,0,1680
BJ_03,Untreated,Untreated rep 3,21405,NK130-8,1,0,1574
BJ_03,Untreated,Untreated rep 3,21405,NK130-9,0,0,4621
BJ_03,Untreated,Untreated rep 3,21405,NK130-9,1,0,4333
BJ_03,Untreated,Untreated rep 3,21405,NK131-3,0,0,1272
BJ_03,Untreated,Untreated rep 3,21405,NK131-3,1,0,1111
BJ_03,Untreated,Untreated rep 3,21405,NK133-2,0,0,255
BJ_03,Untreated,Untreated rep 3,21405,NK133-2,1,0,224
BJ_03,Untreated,Untreated rep 3,21405,NK139-2,0,0,608
BJ_03,Untreated,Untreated rep 3,21405,NK139-2,1,0,491
BJ_03,Untreated,Untreated rep 3,21405,NK145-2,0,0,15276
BJ_03,Untreated,Untreated rep 3,21405,NK145-2,1,0,11979
BJ_03,Untreated,Untreated rep 3,21405,NK146,0,0,823
BJ_03,Untreated,Untreated rep 3,21405,NK146,1,0,400
BJ_03,Untreated,Untreated rep 3,21405,NK147-2,0,0,487
BJ_03,Untreated,Untreated rep 3,21405,NK147-2,1,0,595
BJ_03,Untreated,Untreated rep 3,21405,NK149-3,0,0,329
BJ_03,Untreated,Untreated rep 3,21405,NK149-3,1,0,381
BJ_03,Untreated,Untreated rep 3,21405,NK155-2,0,0,111
BJ_03,Untreated,Untreated rep 3,21405,NK155-2,1,0,154
BJ_03,Untreated,Untreated rep 3,21405,NK155-5,0,0,934
BJ_03,Untreated,Untreated rep 3,21405,NK155-5,1,0,1239
BJ_03,Untreated,Untreated rep 3,21405,NK155-6,0,0,348
BJ_03,Untreated,Untreated rep 3,21405,NK155-6,1,0,478
BJ_03,Untreated,Untreated rep 3,21405,NK155-7,0,0,2850
BJ_03,Untreated,Untreated rep 3,21405,NK155-7,1,0,2747
BJ_03,Untreated,Untreated rep 3,21405,NK155-8,0,0,321
BJ_03,Untreated,Untreated rep 3,21405,NK155-8,1,0,147
BJ_03,Untreated,Untreated rep 3,21405,NK156-4,0,0,5226
BJ_03,Untreated,Untreated rep 3,21405,NK156-4,1,0,6290
BJ_03,Untreated,Untreated rep 3,21405,NK156-6,0,0,3454
BJ_03,Untreated,Untreated rep 3,21405,NK156-6,1,0,3626
BJ_03,Untreated,Untreated rep 3,21405,NK161-2,0,0,6955
BJ_03,Untreated,Untreated rep 3,21405,NK161-2,1,0,6375
BJ_03,Untreated,Untreated rep 3,21405,NK161-3,0,0,11432
BJ_03,Untreated,Untreated rep 3,21405,NK161-3,1,0,10902
BJ_03,Untreated,Untreated rep 3,21405,NK161-4,0,0,20761
BJ_03,Untreated,Untreated rep 3,21405,NK161-4,1,0,13873
BJ_03,Untreated,Untreated rep 3,21405,NK163-2,0,0,5818
BJ_03,Untreated,Untreated rep 3,21405,NK163-2,1,0,5303
BJ_03,Untreated,Untreated rep 3,21405,NK163-3,0,0,6406
BJ_03,Untreated,Untreated rep 3,21405,NK163-3,1,0,6783
BJ_03,Untreated,Untreated rep 3,21405,NK163-4,0,0,564
BJ_03,Untreated,Untreated rep 3,21405,NK163-4,1,0,581
BJ_03,Untreated,Untreated rep 3,21405,NK164-3,0,0,624
BJ_03,Untreated,Untreated rep 3,21405,NK164-3,1,0,528
BJ_03,Untreated,Untreated rep 3,21405,NK165-2,0,0,491
BJ_03,Untreated,Untreated rep 3,21405,NK165-2,1,0,640
BJ_03,Untreated,Untreated rep 3,21405,NK165-3,0,0,38645
BJ_03,Untreated,Untreated rep 3,21405,NK165-3,1,0,24492
BJ_03,Untreated,Untreated rep 3,21405,NK166-2,0,0,2213
BJ_03,Untreated,Untreated rep 3,21405,NK166-2,1,0,1616
BJ_03,Untreated,Untreated rep 3,21405,NK170-3,0,0,428
BJ_03,Untreated,Untreated rep 3,21405,NK170-3,1,0,238
BJ_03,Untreated,Untreated rep 3,21405,NK170-4,0,0,5084
BJ_03,Untreated,Untreated rep 3,21405,NK170-4,1,1,4643
BJ_03,Untreated,Untreated rep 3,21405,NK175-3,0,0,1574
BJ_03,Untreated,Untreated rep 3,21405,NK175-3,1,0,1860
BJ_03,Untreated,Untreated rep 3,21405,NK181-3,0,0,823
BJ_03,Untreated,Untreated rep 3,21405,NK181-3,1,0,778
BJ_03,Untreated,Untreated rep 3,21405,NK181-4,0,0,1154
BJ_03,Untreated,Untreated rep 3,21405,NK181-4,1,0,1042
BJ_03,Untreated,Untreated rep 3,21405,NK181-5,0,0,2691
BJ_03,Untreated,Untreated rep 3,21405,NK181-5,1,0,2980
BJ_03,Untreated,Untreated rep 3,21405,NK185,0,0,945
BJ_03,Untreated,Untreated rep 3,21405,NK185,1,0,640
BJ_03,Untreated,Untreated rep 3,21405,NK189-2,0,1,124
BJ_03,Untreated,Untreated rep 3,21405,NK189-2,1,1,214
BJ_03,Untreated,Untreated rep 3,21405,NK189-3,0,0,4718
BJ_03,Untreated,Untreated rep 3,21405,NK189-3,1,0,4136
BJ_03,Untreated,Untreated rep 3,21405,NK189-4,0,0,1838
BJ_03,Untreated,Untreated rep 3,21405,NK189-4,1,0,2064
BJ_03,Untreated,Untreated rep 3,21405,NK190-2,0,1,46334
BJ_03,Untreated,Untreated rep 3,21405,NK190-2,1,1,53877
BJ_03,Untreated,Untreated rep 3,21405,NK190-3,0,0,21813
BJ_03,Untreated,Untreated rep 3,21405,NK190-3,1,1,16859
BJ_03,Untreated,Untreated rep 3,21405,NK193-2,0,0,161
BJ_03,Untreated,Untreated rep 3,21405,NK193-2,1,0,135
BJ_03,Untreated,Untreated rep 3,21405,NK193-3,0,0,2676
BJ_03,Untreated,Untreated rep 3,21405,NK193-3,1,0,2631
BJ_03,Untreated,Untreated rep 3,21405,NK193-4,0,0,492
BJ_03,Untreated,Untreated rep 3,21405,NK193-4,1,0,408
BJ_03,Untreated,Untreated rep 3,21405,NK196,0,0,188
BJ_03,Untreated,Untreated rep 3,21405,NK196,1,0,148
BJ_03,Untreated,Untreated rep 3,21405,NK197,0,0,108
BJ_03,Untreated,Untreated rep 3,21405,NK197,1,0,146
BJ_03,Untreated,Untreated rep 3,21405,NK197-2,0,0,17668
BJ_03,Untreated,Untreated rep 3,21405,NK197-2,1,0,19849
BJ_03,Untreated,Untreated rep 3,21405,NK197-4,0,0,15717
